X	Y	Z	INT_TOP
-18.895	2.30906	8.02637	2.6123
-18.8951	2.31896	8.02632	3.6377
-18.8951	2.32881	8.0262	4.07715
-18.8951	2.33869	8.02573	2.51465
-18.8952	2.34856	8.02577	2.97852
-18.8952	2.35844	8.02571	3.95508
-18.8952	2.36834	8.02567	3.05176
-18.8953	2.37821	8.02522	2.7832
-18.8953	2.38811	8.0249	2.39258
-18.8953	2.39801	8.0253	2.12402
-18.8953	2.40789	8.0246	2.39258
-18.8953	2.41776	8.02467	2.53906
-18.8953	2.42766	8.02475	2.75879
-18.8954	2.43756	8.0246	2.36816
-18.8953	2.44746	8.02479	2.05078
-18.8953	2.45741	8.02479	2.75879
-18.8953	2.46736	8.02486	3.05176
-18.8953	2.47734	8.02409	2.83203
-18.8953	2.48734	8.02382	2.00195
-18.8953	2.49734	8.02373	2.34375
-18.8953	2.50734	8.02362	2.49023
-18.8954	2.51734	8.02331	3.00293
-18.8954	2.52739	8.02372	2.88086
-18.8954	2.53746	8.02379	2.9541
-18.8955	2.54754	8.02358	2.49023
-18.8955	2.55767	8.02324	2.58789
-18.8955	2.56776	8.02295	2.44141
-18.8956	2.57787	8.02268	2.24609
-18.8956	2.58799	8.02279	2.63672
-18.8956	2.59812	8.02284	3.39355
-18.8956	2.60827	8.02283	3.05176
-18.8956	2.61842	8.02259	3.49121
-18.8956	2.62854	8.02223	2.83203
-18.8956	2.63869	8.02219	2.0752
-18.8956	2.64887	8.02168	2.29492
-18.8956	2.65899	8.02189	2.17285
-18.8956	2.66904	8.02217	2.7832
-18.8956	2.67906	8.02236	2.83203
-18.8956	2.68914	8.02212	2.68555
-18.8955	2.69921	8.02213	2.83203
-18.8955	2.70924	8.02175	3.07617
-18.8955	2.71924	8.02149	2.75879
-18.8955	2.72924	8.02153	2.9541
-18.8955	2.73921	8.0215	2.7832
-18.8955	2.74916	8.02115	2.14844
-18.8955	2.75914	8.02115	2.53906
-18.8955	2.76914	8.02123	3.02734
-18.8955	2.77914	8.02146	3.24707
-18.8955	2.78914	8.02098	2.00195
-18.8955	2.79914	8.02118	2.49023
-18.8955	2.80916	8.0211	3.36914
-18.8955	2.81916	8.02133	4.12598
-18.8955	2.82911	8.02088	3.95508
-18.8955	2.83909	8.02071	3.14941
-18.8955	2.84909	8.02063	2.92969
-18.8955	2.85904	8.02028	2.92969
-18.8955	2.86896	8.02017	3.2959
-18.8955	2.87891	8.02026	2.90527
-18.8955	2.88886	8.01989	3.56445
-18.8955	2.89884	8.01934	3.07617
-18.8955	2.90881	8.01959	3.36914
-18.8955	2.91876	8.01954	3.125
-18.8955	2.92871	8.01903	2.68555
-18.8955	2.93866	8.01896	2.22168
-18.8955	2.94856	8.0191	2.51465
-18.8955	2.95846	8.01871	2.73438
-18.8956	2.96836	8.01853	3.10059
-18.8955	2.97826	8.01839	2.39258
-18.8955	2.98816	8.01828	2.58789
-18.8955	2.99806	8.01843	2.97852
-18.8955	3.00801	8.01865	3.32031
-18.8955	3.01794	8.01805	2.58789
-18.8955	3.02789	8.01832	3.34473
-18.8955	3.03789	8.01809	3.56445
-18.8955	3.04791	8.01765	3.125
-18.8955	3.05794	8.01754	2.09961
-18.8955	3.06796	8.01749	2.70996
-18.8955	3.07799	8.01683	2.27051
-18.8955	3.08799	8.01665	2.85645
-18.8955	3.09794	8.01671	3.2959
-18.8955	3.10786	8.01652	2.6123
-18.8955	3.11781	8.01653	2.85645
-18.8955	3.12774	8.01671	1.53809
-18.8955	3.13766	8.0171	1.83105
-18.8956	3.14764	8.01628	2.97852
-18.8956	3.15759	8.0162	2.56348
-18.8956	3.16751	8.01615	2.53906
-18.8956	3.17746	8.01625	2.31934
-18.8955	3.18744	8.01629	2.56348
-18.8955	3.19744	8.01601	3.34473
-18.8955	3.20749	8.0155	2.12402
-18.8955	3.21756	8.01501	2.58789
-18.8955	3.22764	8.01458	2.0752
-18.8955	3.23771	8.01417	2.88086
-18.8955	3.24774	8.01446	2.7832
-18.8955	3.25774	8.01475	2.88086
-18.8955	3.26776	8.01468	2.24609
-18.8954	3.27781	8.01476	2.75879
-18.8954	3.28786	8.01488	2.31934
-18.8954	3.29791	8.01493	2.41699
-18.8954	3.30796	8.01498	2.49023
-18.8954	3.31801	8.01447	2.17285
-18.8954	3.32809	8.01449	2.39258
-18.8954	3.33824	8.01417	2.19727
-18.8954	3.34844	8.01393	2.63672
-18.8954	3.35864	8.01378	2.80762
-18.8954	3.36882	8.01349	2.22168
-18.8954	3.37897	8.0132	2.31934
-18.8954	3.38909	8.01354	3.10059
-18.8954	3.39919	8.01406	3.61328
-18.8954	3.40929	8.01394	3.05176
-18.8954	3.41939	8.01374	2.9541
-18.8954	3.42946	8.01355	2.39258
-18.8954	3.43951	8.01358	2.68555
-18.8954	3.44954	8.01321	2.27051
-18.8954	3.45954	8.01267	2.44141
-18.8954	3.46951	8.01261	2.12402
-18.8954	3.47946	8.01246	2.19727
-18.8954	3.48936	8.01198	2.39258
-18.8954	3.49926	8.01197	2.68555
-18.8954	3.50913	8.01222	2.24609
-18.8954	3.51901	8.01191	2.39258
-18.8954	3.52888	8.01187	3.02734
-18.8954	3.53874	8.01175	2.17285
-18.8954	3.54861	8.01201	2.49023
-18.8954	3.55849	8.01186	3.14941
-18.8954	3.56839	8.0115	3.125
-18.8954	3.57831	8.01159	2.05078
-18.8954	3.58824	8.01178	1.3916
-18.8954	3.59819	8.01193	0.439453
-18.8954	3.60816	8.0122	0.512695
-18.8954	3.61811	8.01813	0.268555
-18.8954	3.62809	8.0183	0.341797
-18.8954	3.63811	8.01878	0.415039
-18.8954	3.64814	8.0179	0.292969
-18.8954	3.65819	8.01444	0.219727
-18.8954	3.66826	8.01814	0.170898
-18.8954	3.67837	8.01731	0.610352
-18.8954	3.68849	8.01277	0.78125
-18.8954	3.69862	8.01111	0.756836
-18.8954	3.70871	8.00991	2.70996
-18.8954	3.71882	8.00978	2.09961
-18.8954	3.72889	8.00965	3.05176
-18.8954	3.73891	8.00976	2.22168
-18.8954	3.74891	8.00969	2.90527
-18.8954	3.75889	8.00902	2.73438
-18.8954	3.76884	8.00916	2.80762
-18.8954	3.77876	8.00865	2.36816
-18.8954	3.78866	8.00917	2.80762
-18.8954	3.79854	8.00897	3.41797
-18.8954	3.80841	8.00854	2.73438
-18.8954	3.81829	8.00837	2.66113
-18.8954	3.82819	8.00815	3.19824
-18.8954	3.83806	8.00809	2.27051
-18.8954	3.84796	8.00758	2.46582
-18.8954	3.85786	8.00758	3.00293
-18.8954	3.86774	8.00798	4.00391
-18.8954	3.87764	8.00777	3.51563
-18.8954	3.88756	8.00735	2.92969
-18.8954	3.89751	8.00761	3.125
-18.8954	3.90746	8.00743	3.00293
-18.8954	3.91739	8.00748	2.53906
-18.8955	3.92734	8.00755	3.24707
-18.8954	3.93734	8.00735	2.58789
-18.8954	3.94739	8.0063	2.17285
-18.8954	3.95746	8.00646	2.0752
-18.8954	3.96757	8.00649	2.27051
-18.8954	3.97766	8.00669	3.14941
-18.8954	3.98779	8.00668	3.61328
-18.8954	3.99794	8.00604	2.53906
-18.8954	4.00804	8.00568	2.05078
-18.8954	4.01814	8.00568	2.44141
-18.8954	4.02827	8.00568	2.17285
-18.8954	4.03839	8.00572	2.14844
-18.8954	4.04849	8.0056	2.44141
-18.8954	4.05856	8.00551	2.58789
-18.8954	4.06864	8.00571	2.17285
-18.8954	4.07871	8.00607	0.732422
-18.8954	4.08876	8.00426	2.51465
-18.8954	4.09881	8.00496	2.31934
-18.8954	4.10884	8.00454	2.12402
-18.8954	4.11886	8.00402	2.34375
-18.8954	4.12889	8.00412	2.56348
-18.8954	4.13891	8.00472	2.12402
-18.8954	4.14894	8.00475	2.51465
-18.8954	4.15896	8.00565	0.927734
-18.8954	4.16899	8.00398	1.78223
-18.8954	4.17901	8.00411	3.71094
-18.8954	4.18906	8.00426	3.68652
-18.8954	4.19911	8.00374	3.39355
-18.8954	4.20914	8.00359	3.22266
-18.8954	4.21914	8.00339	2.46582
-18.8954	4.22916	8.00332	2.56348
-18.8954	4.23916	8.00332	3.61328
-18.8954	4.24911	8.00325	3.71094
-18.8954	4.25904	8.00316	3.61328
-18.8954	4.26894	8.00284	3.24707
-18.8954	4.27884	8.00248	2.90527
-18.8954	4.28871	8.00247	2.0752
-18.8954	4.29856	8.00241	2.68555
-18.8954	4.30844	8.00207	3.24707
-18.8954	4.31828	8.00241	3.66211
-18.8954	4.32806	8.00188	2.83203
-18.8954	4.33786	8.0017	2.12402
-18.8954	4.34768	8.00155	1.95313
-18.8954	4.35754	8.00158	1.9043
-18.8954	4.36744	8.00116	2.00195
-18.8954	4.37739	8.00116	1.97754
-18.8954	4.38736	8.00195	1.29395
-18.8954	4.39736	8.00295	1.17188
-18.8954	4.40744	8.00329	0.878906
-18.8954	4.41754	8.00469	0.610352
-18.8954	4.42767	8.00818	0.512695
-18.8955	4.43779	8.00884	0.390625
-18.8955	4.44789	8.00815	0.415039
-18.8955	4.45799	8.0095	0.366211
-18.8955	4.46809	8.00897	0.439453
-18.8955	4.47819	8.0103	0.341797
-18.8955	4.48829	8.01168	1.26953
-18.8954	4.49836	8.00381	0.219727
-18.8954	4.50841	8.00433	0.439453
-18.8954	4.51846	8.0045	0.585938
-18.8954	4.52849	8.00122	0.78125
-18.8954	4.53849	7.99995	1.34277
-18.8954	4.54849	7.9996	1.63574
-18.8954	4.55851	7.99916	1.7334
-18.8954	4.56854	7.99869	2.66113
-18.8954	4.57854	7.99855	1.87988
-18.8954	4.58854	7.99846	2.05078
-18.8954	4.59854	7.9983	2.31934
-18.8954	4.60854	7.99757	1.75781
-18.8954	4.61851	7.9979	2.00195
-18.8954	4.62851	7.99744	2.41699
-18.8954	4.63856	7.99732	1.75781
-18.8954	4.64861	7.99741	1.95313
-18.8954	4.65861	7.99694	2.22168
-18.8954	4.66861	7.99724	2.09961
-18.8954	4.67864	7.99736	2.12402
-18.8954	4.68866	7.99747	1.58691
-18.8954	4.69869	7.99678	1.58691
-18.8954	4.70869	7.99768	1.12305
-18.8954	4.71869	7.99822	0.65918
-18.8954	4.72871	7.99962	0.732422
-18.8954	4.73876	8.00124	0.610352
-18.8954	4.74881	7.99638	0.195313
-18.8954	4.75886	7.99229	0.317383
-18.8955	4.76891	7.99439	0.219727
-18.8955	4.77894	8.00136	0.292969
-18.8955	4.78894	8.00786	0.830078
-18.8955	4.79894	8.00668	0.512695
-18.8955	4.80894	8.00112	0.390625
-18.8954	4.81891	7.99608	1.53809
-18.8954	4.82884	7.99608	2.27051
-18.8954	4.83876	7.99552	2.27051
-18.8954	4.84869	7.99537	2.7832
-18.8954	4.85859	7.9954	2.90527
-18.8954	4.86851	7.99485	2.0752
-18.8954	4.87849	7.99449	2.05078
-18.8954	4.88846	7.99411	2.36816
-18.8954	4.89844	7.99381	2.02637
-18.8954	4.90844	7.99404	2.75879
-18.8954	4.91841	7.99359	1.7334
-18.8954	4.92839	7.99361	2.83203
-18.8954	4.93839	7.99331	2.19727
-18.8954	4.94839	7.99365	2.6123
-18.8954	4.95836	7.99364	3.00293
-18.8954	4.96834	7.99344	2.75879
-18.8954	4.97834	7.99346	2.41699
-18.8954	4.98831	7.99345	2.66113
-18.8954	4.99831	7.99364	2.29492
-18.8954	5.00831	7.99291	2.63672
-18.8954	5.01826	7.99306	2.7832
-18.8954	5.02821	7.99323	2.53906
-18.8954	5.03816	7.99274	2.44141
-18.8954	5.04814	7.99246	2.36816
-18.8954	5.05811	7.99248	2.53906
-18.8954	5.06809	7.99215	3.07617
-18.8954	5.07809	7.99211	2.6123
-18.8954	5.08811	7.99185	2.83203
-18.8954	5.09814	7.99197	2.73438
-18.8954	5.10811	7.99201	2.36816
-18.8954	5.11806	7.9921	2.49023
-18.8954	5.12804	7.99155	1.68457
-18.8954	5.13804	7.99202	2.56348
-18.8954	5.14801	7.99168	2.12402
-18.8954	5.15799	7.99204	2.7832
-18.8954	5.16799	7.99195	2.29492
-18.8954	5.17799	7.99164	2.41699
-18.8954	5.18801	7.99181	2.27051
-18.8954	5.19806	7.99169	1.53809
-18.8954	5.20814	7.99457	0.390625
-18.8954	5.21824	7.99607	0.390625
-18.8954	5.22831	7.99571	0.585938
-18.8954	5.23836	7.99748	0.610352
-18.8954	5.24839	7.99697	0.341797
-18.8954	5.25839	8.23884	0
-18.8954	5.26839	7.98162	0.65918
-18.8954	5.27839	7.98111	1.2207
-18.8954	5.28844	7.97977	0.78125
-18.8954	5.29854	7.99616	0.292969
-18.8954	5.30867	7.9953	0.292969
-18.8954	5.31874	7.99535	0.732422
-18.8954	5.32876	7.98977	0.683594
-18.8954	5.33876	7.98924	1.2207
-18.8954	5.34876	7.98928	2.29492
-18.8954	5.35879	7.98892	2.22168
-18.8954	5.36884	7.98871	2.29492
-18.8954	5.37891	7.98847	2.39258
-18.8954	5.38896	7.98817	2.53906
-18.8953	5.39899	7.98823	2.36816
-18.8953	5.40901	7.98773	2.46582
-18.8953	5.41899	7.98688	2.51465
-18.8953	5.42894	7.98621	2.29492
-18.8953	5.43889	7.98663	2.51465
-18.8953	5.44881	7.98694	2.34375
-18.8954	5.45876	7.98733	1.95313
-18.8954	5.46871	7.98733	2.85645
-18.8953	5.47864	7.98731	2.80762
-18.8953	5.48859	7.98696	2.75879
-18.8953	5.49859	7.98675	2.63672
-18.8953	5.50859	7.98683	2.63672
-18.8953	5.51859	7.98621	2.51465
-18.8953	5.52856	7.98533	2.17285
-18.8953	5.53851	7.98581	2.41699
-18.8953	5.54844	7.9861	3.19824
-18.8953	5.55839	7.9859	2.88086
-18.8953	5.56834	7.98565	2.68555
-18.8953	5.57829	7.98557	2.80762
-18.8953	5.58826	7.98593	3.44238
-18.8953	5.59821	7.986	2.80762
-18.8953	5.60816	7.98554	3.125
-18.8953	5.61814	7.98553	3.36914
-18.8952	5.62811	7.98518	2.68555
-18.8952	5.63811	7.9846	2.17285
-18.8952	5.64816	7.98485	2.88086
-18.8952	5.65819	7.98485	2.7832
-18.8952	5.66824	7.98468	3.24707
-18.8952	5.67829	7.98333	2.27051
-18.8952	5.68831	7.98401	2.36816
-18.8952	5.69836	7.98418	2.83203
-18.8952	5.70839	7.98405	3.07617
-18.8952	5.71839	7.9839	2.97852
-18.8952	5.72841	7.98386	2.90527
-18.8952	5.73844	7.98346	3.36914
-18.8952	5.74844	7.98369	2.92969
-18.8952	5.75844	7.98291	2.56348
-18.8952	5.76841	7.98328	2.92969
-18.8953	5.77839	7.98373	3.32031
-18.8953	5.78836	7.98323	3.02734
-18.8953	5.79839	7.98336	4.19922
-18.8953	5.80841	7.98339	3.24707
-18.8953	5.81841	7.98253	2.70996
-18.8954	5.82844	7.98232	2.51465
-18.8954	5.83844	7.98172	2.44141
-18.8954	5.84846	7.98184	2.66113
-18.8955	5.85851	7.98166	2.80762
-18.8954	5.86854	7.98149	2.05078
-18.8954	5.87856	7.98256	3.61328
-18.8954	5.88861	7.98209	2.7832
-18.8954	5.89861	7.98189	3.2959
-18.8954	5.90859	7.98165	2.27051
-18.8954	5.91861	7.9822	1.87988
-18.8954	5.92864	7.98189	1.36719
-18.8954	5.93864	7.98142	1.31836
-18.8954	5.94866	7.98152	2.83203
-18.8954	5.95869	7.98198	2.53906
-18.8954	5.96869	7.98194	1.80664
-18.8954	5.97869	7.98233	1.66016
-18.8954	5.98869	7.98074	2.31934
-18.8954	5.99869	7.98041	2.63672
-18.8954	6.00871	7.98023	2.97852
-18.8954	6.01874	7.98033	2.73438
-18.8954	6.02874	7.98096	2.88086
-18.8954	6.03876	7.981	3.71094
-18.8954	6.04879	7.98056	2.80762
-18.8954	6.05879	7.98039	3.4668
-18.8954	6.06876	7.98013	2.51465
-18.8954	6.07871	7.97961	2.22168
-18.8954	6.08866	7.97935	2.17285
-18.8954	6.09861	7.97878	2.0752
-18.8954	6.10859	7.97883	1.85547
-18.8954	6.11861	7.97872	2.41699
-18.8954	6.12864	7.97932	2.29492
-18.8954	6.13864	7.97955	3.07617
-18.8954	6.14861	7.97933	2.05078
-18.8954	6.15859	7.97901	2.80762
-18.8954	6.16859	7.97891	3.02734
-18.8954	6.17859	7.97845	2.70996
-18.8954	6.18856	7.97866	3.80859
-18.8954	6.19854	7.97833	3.00293
-18.8954	6.20854	7.97828	2.9541
-18.8954	6.21854	7.97782	2.68555
-18.8954	6.22856	7.97744	2.39258
-18.8954	6.23859	7.97832	2.22168
-18.8954	6.24856	7.9784	2.66113
-18.8954	6.25851	7.97781	2.49023
-18.8954	6.26846	7.97759	2.14844
-18.8954	6.27844	7.97723	2.34375
-18.8954	6.28844	7.97634	2.24609
-18.8954	6.29844	7.97614	3.27148
-18.8954	6.30841	7.97622	2.44141
-18.8954	6.31839	7.97609	2.27051
-18.8954	6.32839	7.97551	2.63672
-18.8955	6.33839	7.9761	1.87988
-18.8955	6.34839	7.97711	2.51465
-18.8955	6.35839	7.97733	1.61133
-18.8955	6.36839	7.97684	1.31836
-18.8955	6.37841	7.98108	0.488281
-18.8955	6.38846	7.97961	0.244141
-18.8955	6.39854	7.97551	0.146484
-18.8955	6.40861	7.97668	0.292969
-18.8955	6.41866	7.97785	0.390625
-18.8955	6.42869	7.98427	1.34277
-18.8955	6.43869	7.98441	3.6377
-18.8955	6.44864	7.98157	0.488281
-18.8955	6.45854	7.97597	1.61133
-18.8955	6.46844	7.9759	2.51465
-18.8955	6.47839	7.9754	2.17285
-18.8955	6.48836	7.97476	1.83105
-18.8955	6.49836	7.97495	2.9541
-18.8954	6.50839	7.97514	2.6123
-18.8954	6.51841	7.97481	2.51465
-18.8954	6.52844	7.97469	2.66113
-18.8954	6.53849	7.97438	2.58789
-18.8954	6.54856	7.97564	1.53809
-18.8954	6.55861	7.97535	2.92969
-18.8954	6.56864	7.97597	1.7334
-18.8954	6.57869	7.97535	1.14746
-18.8954	6.58879	7.97476	1.95313
-18.8954	6.59889	7.97377	2.24609
-18.8954	6.60894	7.97343	2.75879
-18.8954	6.61896	7.97268	2.70996
-18.8954	6.62896	7.97229	0.854492
-18.8954	6.63894	7.97354	0.439453
-18.8954	6.64891	7.97249	1.14746
-18.8955	6.65886	7.97187	1.66016
-18.8954	6.66879	7.97195	1.5625
-18.8954	6.67871	7.97997	0.415039
-18.8954	6.68864	7.98022	0.537109
-18.8954	6.69859	7.97841	0.244141
-18.8954	6.70859	7.97238	0.292969
-18.8954	6.71861	8.23884	0
-18.8954	6.72864	8.17419	0.0976563
-18.8954	6.73864	7.97978	1.83105
-18.8954	6.74861	7.98025	1.17188
-18.8954	6.75859	7.9772	0.317383
-18.8954	6.76856	7.97187	2.22168
-18.8954	6.77856	7.97197	3.49121
-18.8954	6.78861	7.97138	3.41797
-18.8954	6.79869	7.97152	3.39355
-18.8954	6.80874	7.97058	2.85645
-18.8954	6.81876	7.9704	2.56348
-18.8954	6.82874	7.97048	2.97852
-18.8954	6.83866	7.96975	2.46582
-18.8954	6.84861	7.96977	3.32031
-18.8954	6.85856	7.97029	2.92969
-18.8954	6.86851	7.9704	2.29492
-18.8955	6.87849	7.96893	2.63672
-18.8955	6.88849	7.96993	3.125
-18.8955	6.89851	7.96934	2.6123
-18.8955	6.90854	7.9686	3.05176
-18.8955	6.91856	7.96965	2.73438
-18.8955	6.92859	7.96956	2.85645
-18.8955	6.93861	7.96923	3.125
-18.8955	6.94864	7.96911	3.39355
-18.8955	6.95866	7.96847	2.75879
-18.8955	6.96869	7.96833	1.92871
-18.8955	6.97869	7.96901	2.14844
-18.8955	6.98869	7.96858	2.7832
-18.8955	6.99869	7.96822	2.31934
-18.8954	7.00869	7.96851	2.90527
-18.8954	7.01866	7.9685	3.05176
-18.8954	7.02861	7.96849	3.56445
-18.8954	7.03859	7.96876	3.2959
-18.8954	7.04854	7.96909	2.34375
-18.8954	7.05846	7.96903	2.90527
-18.8954	7.06841	7.96913	3.07617
-18.8954	7.07839	7.96775	3.17383
-18.8954	7.08839	7.96794	3.51563
-18.8954	7.09841	7.96771	2.73438
-18.8954	7.10844	7.96783	4.5166
-18.8954	7.11846	7.96751	2.75879
-18.8954	7.12849	7.96688	2.34375
-18.8954	7.13851	7.96652	2.63672
-18.8954	7.14856	7.96634	2.90527
-18.8954	7.15861	7.96606	3.02734
-18.8954	7.16866	7.96594	3.22266
-18.8954	7.17871	7.96504	2.36816
-18.8954	7.18876	7.96633	2.83203
-18.8954	7.19876	7.96595	3.24707
-18.8954	7.20874	7.96571	2.17285
-18.8954	7.21876	7.96584	2.27051
-18.8954	7.22879	7.96601	2.39258
-18.8954	7.23876	7.96583	2.85645
-18.8954	7.24879	7.96572	2.53906
-18.8954	7.25881	7.9645	2.73438
-18.8954	7.26881	7.96552	3.07617
-18.8954	7.27884	7.96524	1.9043
-18.8954	7.28884	7.96496	2.44141
-18.8954	7.29884	7.96489	2.63672
-18.8954	7.30881	7.96462	2.75879
-18.8954	7.31879	7.96483	3.14941
-18.8954	7.32876	7.96452	3.125
-18.8954	7.33874	7.9646	3.6377
-18.8954	7.34874	7.96464	3.51563
-18.8954	7.35874	7.96436	3.4668
-18.8954	7.36874	7.96387	3.54004
-18.8954	7.37874	7.96376	3.80859
-18.8954	7.38871	7.96356	4.44336
-18.8954	7.39869	7.96316	3.14941
-18.8954	7.40869	7.96319	3.56445
-18.8954	7.41869	7.96313	4.02832
-18.8954	7.42869	7.96309	4.07715
-18.8445	-0.561812	8.06207	1.46484
-18.8445	-0.551812	8.06204	2.66113
-18.8445	-0.541812	8.06162	3.02734
-18.8445	-0.531839	8.06196	2.51465
-18.8445	-0.521889	8.06256	3.36914
-18.8445	-0.511912	8.06225	3.00293
-18.8445	-0.501939	8.06196	2.44141
-18.8445	-0.492015	8.06153	2.12402
-18.8445	-0.482089	8.0617	2.9541
-18.8445	-0.472112	8.06172	3.58887
-18.8446	-0.462112	8.06101	3.125
-18.8446	-0.452139	8.05988	4.49219
-18.8446	-0.442162	8.05974	3.49121
-18.8446	-0.432162	8.06074	1.9043
-18.8446	-0.422162	8.06189	2.22168
-18.8446	-0.412162	8.06064	1.80664
-18.8447	-0.402162	8.06029	1.83105
-18.8447	-0.392136	8.06052	2.97852
-18.8447	-0.382086	8.06066	2.90527
-18.8447	-0.372062	8.06067	3.80859
-18.8447	-0.362036	8.06045	2.63672
-18.8447	-0.352012	8.06016	3.00293
-18.8446	-0.341986	8.06027	2.53906
-18.8446	-0.331936	8.05974	3.34473
-18.8445	-0.321912	8.05936	2.00195
-18.8445	-0.311912	8.05934	2.12402
-18.8445	-0.301912	8.05961	1.97754
-18.8445	-0.291939	8.0588	1.80664
-18.8445	-0.282015	8.05859	1.78223
-18.8445	-0.272062	8.05871	2.14844
-18.8445	-0.262089	8.0593	3.10059
-18.8445	-0.252165	8.05922	3.71094
-18.8445	-0.242239	8.05894	1.14746
-18.8445	-0.232289	8.0592	0.805664
-18.8445	-0.222365	8.06147	1.63574
-18.8445	-0.212465	8.06062	0.292969
-18.8445	-0.202512	8.05367	0.415039
-18.8445	-0.192539	8.05279	0.610352
-18.8445	-0.182562	8.05331	0.415039
-18.8445	-0.172536	8.05565	0.244141
-18.8445	-0.162486	8.06556	0.610352
-18.8445	-0.152436	8.06256	0.268555
-18.8445	-0.14236	8.06319	0.366211
-18.8445	-0.132312	8.06062	0.610352
-18.8445	-0.122286	8.05965	0.976563
-18.8445	-0.112262	8.05872	1.41602
-18.8445	-0.102236	8.05707	1.9043
-18.8445	-0.0922124	8.05797	2.56348
-18.8445	-0.0822124	8.05694	2.56348
-18.8445	-0.0722124	8.05668	2.68555
-18.8445	-0.0622124	8.05613	2.12402
-18.8445	-0.0522386	8.05564	2.49023
-18.8446	-0.0422624	8.05628	1.58691
-18.8446	-0.0322624	8.05638	1.31836
-18.8446	-0.0222363	8.05614	2.49023
-18.8446	-0.0121863	8.05585	2.12402
-18.8446	-0.00213625	8.05608	1.92871
-18.8446	0.00791375	8.05527	2.0752
-18.8446	0.0179637	8.05515	2.22168
-18.8447	0.0280137	8.05506	1.7334
-18.8447	0.0380637	8.0564	1.7334
-18.8447	0.0481137	8.05577	2.41699
-18.8447	0.0581637	8.05475	2.73438
-18.8447	0.0681876	8.05373	2.56348
-18.8447	0.0782137	8.05355	2.56348
-18.8447	0.0882376	8.05412	2.80762
-18.8447	0.0982637	8.05397	2.68555
-18.8448	0.108261	8.05361	2.36816
-18.8448	0.118264	8.05381	1.97754
-18.8448	0.128314	8.05381	2.00195
-18.8448	0.138364	8.05353	2.22168
-18.8448	0.148414	8.05304	2.24609
-18.8448	0.158464	8.05214	2.53906
-18.8448	0.168514	8.0523	2.02637
-18.8448	0.178538	8.05223	1.92871
-18.8448	0.188564	8.05173	2.05078
-18.8448	0.198614	8.05213	1.78223
-18.8448	0.208638	8.05209	2.49023
-18.8448	0.218638	8.05205	2.02637
-18.8448	0.228611	8.05209	2.58789
-18.8448	0.238588	8.05154	2.14844
-18.8448	0.248561	8.05195	2.29492
-18.8447	0.258511	8.05179	2.41699
-18.8447	0.268461	8.05189	2.05078
-18.8447	0.278385	8.0521	3.36914
-18.8447	0.288285	8.05215	3.90625
-18.8447	0.298211	8.05185	3.24707
-18.8447	0.308161	8.05138	4.02832
-18.8447	0.318059	8.05072	2.17285
-18.8447	0.327961	8.04927	3.22266
-18.8448	0.337911	8.05052	2.73438
-18.8448	0.347835	8.05068	2.14844
-18.8447	0.357761	8.05037	2.19727
-18.8447	0.367685	8.04947	3.14941
-18.8447	0.377585	8.05002	2.02637
-18.8447	0.387511	8.04981	1.83105
-18.8447	0.397488	8.05027	2.73438
-18.8447	0.407435	8.05034	2.09961
-18.8447	0.417388	8.05073	2.56348
-18.8447	0.427361	8.05029	2.22168
-18.8447	0.437338	8.04999	2.0752
-18.8447	0.447338	8.04989	1.26953
-18.8447	0.457338	8.05144	0.78125
-18.8447	0.467338	8.05276	0.805664
-18.8447	0.477364	8.05351	0.537109
-18.8447	0.487414	8.05542	0.390625
-18.8447	0.497464	8.05578	0.463867
-18.8447	0.507488	8.05735	0.512695
-18.8447	0.517514	8.05978	0.488281
-18.8447	0.527564	8.05931	0.585938
-18.8447	0.537614	8.05913	0.854492
-18.8447	0.547664	8.05883	0.415039
-18.8447	0.557688	8.05754	0.488281
-18.8447	0.56774	8.05773	0.488281
-18.8447	0.577814	8.05702	0.439453
-18.8447	0.587838	8.05684	0.463867
-18.8447	0.597864	8.05655	0.463867
-18.8447	0.607861	8.04756	0.390625
-18.8447	0.617864	8.04755	1.44043
-18.8447	0.627861	8.04779	1.61133
-18.8447	0.637864	8.04717	1.87988
-18.8447	0.647861	8.04749	2.0752
-18.8447	0.657864	8.04744	0.952148
-18.8447	0.667888	8.04668	1.87988
-18.8447	0.677914	8.04637	2.27051
-18.8447	0.687938	8.0462	2.88086
-18.8447	0.697964	8.04598	2.70996
-18.8447	0.707988	8.04602	2.36816
-18.8447	0.718014	8.0461	2.34375
-18.8447	0.728038	8.04637	2.24609
-18.8447	0.738064	8.04629	1.95313
-18.8447	0.748088	8.04626	2.27051
-18.8447	0.758114	8.04621	2.70996
-18.8446	0.768164	8.04579	2.66113
-18.8446	0.778214	8.046	2.53906
-18.8446	0.788264	8.04575	2.02637
-18.8445	0.79834	8.04432	1.48926
-18.8445	0.808466	8.04513	2.24609
-18.8445	0.81859	8.04607	1.75781
-18.8445	0.828716	8.04534	1.48926
-18.8445	0.838866	8.04672	0.512695
-18.8445	0.84899	8.05039	0.463867
-18.8445	0.859116	8.05131	0.415039
-18.8445	0.86924	8.05271	0.610352
-18.8445	0.879314	8.05318	0.292969
-18.8445	0.889338	8.05479	0.366211
-18.8445	0.899338	8.05472	0.366211
-18.8445	0.909311	8.05343	0.415039
-18.8445	0.919261	8.05581	1.5625
-18.8445	0.929211	8.05482	0.488281
